fid,cat,from_cat,to_cat,cost
"11342","46","4","1",12589.482
"11343","55","4","11",18242.275
"11344","61","5","1",13424.031
"11345","70","5","11",19076.824
"11346","91","7","1",43115.563
"11347","100","7","11",48768.356
"11348","106","8","1",52709.305
"11349","115","8","11",58362.098
"11350","181","13","1",13903.246
"11351","191","13","11",19556.039
"11352","211","15","1",22062.643
"11353","221","15","11",27715.436
"11354","226","16","1",16570.068
"11355","236","16","11",22222.861
"11356","46","4","1",12589.482
"11357","55","4","11",18242.275
"11358","61","5","1",13424.031
"11359","70","5","11",19076.824
"11360","91","7","1",43115.563
"11361","100","7","11",48768.356
"11362","106","8","1",52709.305
"11363","115","8","11",58362.098
"11364","181","13","1",13903.246
"11365","191","13","11",19556.039
"11366","211","15","1",22062.643
"11367","221","15","11",27715.436
"11368","226","16","1",16570.068
"11369","236","16","11",22222.861
"11370","46","4","1",12589.482
"11371","55","4","11",18242.275
"11372","61","5","1",13424.031
"11373","70","5","11",19076.824
"11374","91","7","1",43115.563
"11375","100","7","11",48768.356
"11376","106","8","1",52709.305
"11377","115","8","11",58362.098
"11378","181","13","1",13903.246
"11379","191","13","11",19556.039
"11380","211","15","1",22062.643
"11381","221","15","11",27715.436
"11382","226","16","1",16570.068
"11383","236","16","11",22222.861
"11384","3","1","4",12235.1
"11385","4","1","5",13145.34
"11386","6","1","7",42923.151
"11387","7","1","8",52516.168
"11388","12","1","13",13679.575
"11389","14","1","15",21988.005
"11390","15","1","16",16384.843
"11391","154","11","4",18018.809
"11392","155","11","5",18929.049
"11393","157","11","7",48706.86
"11394","158","11","8",58299.877
"11395","162","11","13",19463.284
"11396","164","11","15",27771.714
"11397","165","11","16",22168.552
"11398","3","1","4",12235.1
"11399","4","1","5",13145.34
"11400","6","1","7",42923.151
"11401","7","1","8",52516.168
"11402","12","1","13",13679.575
"11403","14","1","15",21988.005
"11404","15","1","16",16384.843
"11405","154","11","4",18018.809
"11406","155","11","5",18929.049
"11407","157","11","7",48706.86
"11408","158","11","8",58299.877
"11409","162","11","13",19463.284
"11410","164","11","15",27771.714
"11411","165","11","16",22168.552
"11412","3","1","4",12235.1
"11413","4","1","5",13145.34
"11414","18","2","4",10373.923
"11415","19","2","5",11284.163
"11416","33","3","4",15060.545
"11417","34","3","5",15970.785
"11418","79","6","4",9943.27
"11419","80","6","5",10853.51
"11420","124","9","4",26294.264
"11421","125","9","5",27204.504
"11422","139","10","4",22901.087
"11423","140","10","5",23811.327
"11424","154","11","4",18018.809
"11425","155","11","5",18929.049
"11426","169","12","4",24737.471
"11427","170","12","5",25647.711
"11428","199","14","4",17210.186
"11429","61","5","1",13424.031
"11430","62","5","2",10791.239
"11431","63","5","3",16054.306
"11432","65","5","6",10725.128
"11433","68","5","9",27157.792
"11434","69","5","10",23778.847
"11435","70","5","11",19076.824
"11436","71","5","12",25673.049
"11437","61","5","1",13424.031
"11438","62","5","2",10791.239
"11439","63","5","3",16054.306
"11440","65","5","6",10725.128
"11441","68","5","9",27157.792
"11442","69","5","10",23778.847
"11443","70","5","11",19076.824
"11444","71","5","12",25673.049
"11445","3","1","4",12235.1
"11446","4","1","5",13145.34
"11447","18","2","4",10373.923
"11448","19","2","5",11284.163
"11449","33","3","4",15060.545
"11450","34","3","5",15970.785
"11451","79","6","4",9943.27
"11452","80","6","5",10853.51
"11453","124","9","4",26294.264
"11454","125","9","5",27204.504
"11455","139","10","4",22901.087
"11456","140","10","5",23811.327
"11457","154","11","4",18018.809
"11458","155","11","5",18929.049
"11459","169","12","4",24737.471
"11460","170","12","5",25647.711
"11461","199","14","4",17210.186
"11462","61","5","1",13424.031
"11463","62","5","2",10791.239
"11464","63","5","3",16054.306
"11465","65","5","6",10725.128
"11466","68","5","9",27157.792
"11467","69","5","10",23778.847
"11468","70","5","11",19076.824
"11469","71","5","12",25673.049
"11470","3","1","4",12235.1
"11471","4","1","5",13145.34
"11472","18","2","4",10373.923
"11473","19","2","5",11284.163
"11474","33","3","4",15060.545
"11475","34","3","5",15970.785
"11476","79","6","4",9943.27
"11477","80","6","5",10853.51
"11478","124","9","4",26294.264
"11479","125","9","5",27204.504
"11480","139","10","4",22901.087
"11481","140","10","5",23811.327
"11482","154","11","4",18018.809
"11483","155","11","5",18929.049
"11484","169","12","4",24737.471
"11485","170","12","5",25647.711
"11486","199","14","4",17210.186
"11487","61","5","1",13424.031
"11488","62","5","2",10791.239
"11489","63","5","3",16054.306
"11490","65","5","6",10725.128
"11491","68","5","9",27157.792
"11492","69","5","10",23778.847
"11493","70","5","11",19076.824
"11494","71","5","12",25673.049
"11495","4","1","5",13145.34
"11496","19","2","5",11284.163
"11497","34","3","5",15970.785
"11498","80","6","5",10853.51
"11499","125","9","5",27204.504
"11500","140","10","5",23811.327
"11501","155","11","5",18929.049
"11502","170","12","5",25647.711
"11503","61","5","1",13424.031
"11504","62","5","2",10791.239
"11505","63","5","3",16054.306
"11506","65","5","6",10725.128
"11507","68","5","9",27157.792
"11508","69","5","10",23778.847
"11509","70","5","11",19076.824
"11510","71","5","12",25673.049
"11511","4","1","5",13145.34
"11512","19","2","5",11284.163
"11513","34","3","5",15970.785
"11514","80","6","5",10853.51
"11515","125","9","5",27204.504
"11516","140","10","5",23811.327
"11517","155","11","5",18929.049
"11518","170","12","5",25647.711
"11519","4","1","5",13145.34
"11520","19","2","5",11284.163
"11521","34","3","5",15970.785
"11522","80","6","5",10853.51
"11523","125","9","5",27204.504
"11524","140","10","5",23811.327
"11525","155","11","5",18929.049
"11526","170","12","5",25647.711
"11527","61","5","1",13424.031
"11528","62","5","2",10791.239
"11529","63","5","3",16054.306
"11530","65","5","6",10725.128
"11531","68","5","9",27157.792
"11532","69","5","10",23778.847
"11533","70","5","11",19076.824
"11534","71","5","12",25673.049
"11535","4","1","5",13145.34
"11536","19","2","5",11284.163
"11537","34","3","5",15970.785
"11538","80","6","5",10853.51
"11539","125","9","5",27204.504
"11540","140","10","5",23811.327
"11541","155","11","5",18929.049
"11542","170","12","5",25647.711
"11543","61","5","1",13424.031
"11544","62","5","2",10791.239
"11545","63","5","3",16054.306
"11546","65","5","6",10725.128
"11547","68","5","9",27157.792
"11548","69","5","10",23778.847
"11549","70","5","11",19076.824
"11550","71","5","12",25673.049
"11551","60","4","16",7084.258
"11552","195","13","16",9635.426
"11553","3","1","4",12235.1
"11554","4","1","5",13145.34
"11555","18","2","4",10373.923
"11556","19","2","5",11284.163
"11557","33","3","4",15060.545
"11558","34","3","5",15970.785
"11559","79","6","4",9943.27
"11560","80","6","5",10853.51
"11561","124","9","4",26294.264
"11562","125","9","5",27204.504
"11563","139","10","4",22901.087
"11564","140","10","5",23811.327
"11565","154","11","4",18018.809
"11566","155","11","5",18929.049
"11567","169","12","4",24737.471
"11568","170","12","5",25647.711
"11569","199","14","4",17210.186
"11570","3","1","4",12235.1
"11571","4","1","5",13145.34
"11572","18","2","4",10373.923
"11573","19","2","5",11284.163
"11574","33","3","4",15060.545
"11575","34","3","5",15970.785
"11576","79","6","4",9943.27
"11577","80","6","5",10853.51
"11578","124","9","4",26294.264
"11579","125","9","5",27204.504
"11580","139","10","4",22901.087
"11581","140","10","5",23811.327
"11582","154","11","4",18018.809
"11583","155","11","5",18929.049
"11584","169","12","4",24737.471
"11585","170","12","5",25647.711
"11586","199","14","4",17210.186
"11587","229","16","4",7027.227
"11588","238","16","13",9532.286
"11589","61","5","1",13424.031
"11590","62","5","2",10791.239
"11591","63","5","3",16054.306
"11592","65","5","6",10725.128
"11593","68","5","9",27157.792
"11594","69","5","10",23778.847
"11595","70","5","11",19076.824
"11596","71","5","12",25673.049
"11597","3","1","4",12235.1
"11598","4","1","5",13145.34
"11599","18","2","4",10373.923
"11600","19","2","5",11284.163
"11601","33","3","4",15060.545
"11602","34","3","5",15970.785
"11603","79","6","4",9943.27
"11604","80","6","5",10853.51
"11605","124","9","4",26294.264
"11606","125","9","5",27204.504
"11607","139","10","4",22901.087
"11608","140","10","5",23811.327
"11609","154","11","4",18018.809
"11610","155","11","5",18929.049
"11611","169","12","4",24737.471
"11612","170","12","5",25647.711
"11613","199","14","4",17210.186
"11614","4","1","5",13145.34
"11615","19","2","5",11284.163
"11616","34","3","5",15970.785
"11617","80","6","5",10853.51
"11618","125","9","5",27204.504
"11619","140","10","5",23811.327
"11620","155","11","5",18929.049
"11621","170","12","5",25647.711
"11622","61","5","1",13424.031
"11623","62","5","2",10791.239
"11624","63","5","3",16054.306
"11625","65","5","6",10725.128
"11626","68","5","9",27157.792
"11627","69","5","10",23778.847
"11628","70","5","11",19076.824
"11629","71","5","12",25673.049
"11630","3","1","4",12235.1
"11631","4","1","5",13145.34
"11632","18","2","4",10373.923
"11633","19","2","5",11284.163
"11634","33","3","4",15060.545
"11635","34","3","5",15970.785
"11636","79","6","4",9943.27
"11637","80","6","5",10853.51
"11638","124","9","4",26294.264
"11639","125","9","5",27204.504
"11640","139","10","4",22901.087
"11641","140","10","5",23811.327
"11642","154","11","4",18018.809
"11643","155","11","5",18929.049
"11644","169","12","4",24737.471
"11645","170","12","5",25647.711
"11646","199","14","4",17210.186
"11647","3","1","4",12235.1
"11648","4","1","5",13145.34
"11649","18","2","4",10373.923
"11650","19","2","5",11284.163
"11651","33","3","4",15060.545
"11652","34","3","5",15970.785
"11653","79","6","4",9943.27
"11654","80","6","5",10853.51
"11655","124","9","4",26294.264
"11656","125","9","5",27204.504
"11657","139","10","4",22901.087
"11658","140","10","5",23811.327
"11659","154","11","4",18018.809
"11660","155","11","5",18929.049
"11661","169","12","4",24737.471
"11662","170","12","5",25647.711
"11663","199","14","4",17210.186
"11664","4","1","5",13145.34
"11665","19","2","5",11284.163
"11666","34","3","5",15970.785
"11667","80","6","5",10853.51
"11668","125","9","5",27204.504
"11669","140","10","5",23811.327
"11670","155","11","5",18929.049
"11671","170","12","5",25647.711
"11672","94","7","4",33052.04
"11673","95","7","5",31721.498
"11674","102","7","13",35098.268
"11675","109","8","4",42645.782
"11676","110","8","5",41315.24
"11677","117","8","13",44692.01
"11678","214","15","4",11740.967
"11679","215","15","5",10410.425
"11680","223","15","13",13787.195
"11681","51","4","7",33203.422
"11682","52","4","8",42796.439
"11683","59","4","15",11868.043
"11684","66","5","7",31881.864
"11685","67","5","8",41474.881
"11686","74","5","15",10546.485
"11687","187","13","7",35282.18
"11688","188","13","8",44875.197
"11689","194","13","15",13946.801
"11690","94","7","4",33052.04
"11691","95","7","5",31721.498
"11692","102","7","13",35098.268
"11693","109","8","4",42645.782
"11694","110","8","5",41315.24
"11695","117","8","13",44692.01
"11696","214","15","4",11740.967
"11697","215","15","5",10410.425
"11698","223","15","13",13787.195
"11699","51","4","7",33203.422
"11700","52","4","8",42796.439
"11701","59","4","15",11868.043
"11702","66","5","7",31881.864
"11703","67","5","8",41474.881
"11704","74","5","15",10546.485
"11705","187","13","7",35282.18
"11706","188","13","8",44875.197
"11707","194","13","15",13946.801
"11708","94","7","4",33052.04
"11709","95","7","5",31721.498
"11710","102","7","13",35098.268
"11711","109","8","4",42645.782
"11712","110","8","5",41315.24
"11713","117","8","13",44692.01
"11714","214","15","4",11740.967
"11715","215","15","5",10410.425
"11716","223","15","13",13787.195
"11717","51","4","7",33203.422
"11718","52","4","8",42796.439
"11719","59","4","15",11868.043
"11720","66","5","7",31881.864
"11721","67","5","8",41474.881
"11722","74","5","15",10546.485
"11723","187","13","7",35282.18
"11724","188","13","8",44875.197
"11725","194","13","15",13946.801
"11726","61","5","1",13424.031
"11727","62","5","2",10791.239
"11728","63","5","3",16054.306
"11729","64","5","4",1587.535
"11730","65","5","6",10725.128
"11731","68","5","9",27157.792
"11732","69","5","10",23778.847
"11733","70","5","11",19076.824
"11734","71","5","12",25673.049
"11735","72","5","13",3633.763
"11736","94","7","4",33052.04
"11737","102","7","13",35098.268
"11738","109","8","4",42645.782
"11739","117","8","13",44692.01
"11740","214","15","4",11740.967
"11741","223","15","13",13787.195
"11742","4","1","5",13145.34
"11743","19","2","5",11284.163
"11744","34","3","5",15970.785
"11745","49","4","5",1578.551
"11746","51","4","7",33203.422
"11747","52","4","8",42796.439
"11748","59","4","15",11868.043
"11749","80","6","5",10853.51
"11750","125","9","5",27204.504
"11751","140","10","5",23811.327
"11752","155","11","5",18929.049
"11753","170","12","5",25647.711
"11754","185","13","5",3657.309
"11755","187","13","7",35282.18
"11756","188","13","8",44875.197
"11757","194","13","15",13946.801
"11758","61","5","1",13424.031
"11759","62","5","2",10791.239
"11760","63","5","3",16054.306
"11761","64","5","4",1587.535
"11762","65","5","6",10725.128
"11763","68","5","9",27157.792
"11764","69","5","10",23778.847
"11765","70","5","11",19076.824
"11766","71","5","12",25673.049
"11767","72","5","13",3633.763
"11768","4","1","5",13145.34
"11769","19","2","5",11284.163
"11770","34","3","5",15970.785
"11771","49","4","5",1578.551
"11772","80","6","5",10853.51
"11773","125","9","5",27204.504
"11774","140","10","5",23811.327
"11775","155","11","5",18929.049
"11776","170","12","5",25647.711
"11777","185","13","5",3657.309
"11778","94","7","4",33052.04
"11779","95","7","5",31721.498
"11780","102","7","13",35098.268
"11781","109","8","4",42645.782
"11782","110","8","5",41315.24
"11783","117","8","13",44692.01
"11784","211","15","1",22062.643
"11785","212","15","2",19429.851
"11786","213","15","3",24692.918
"11787","214","15","4",11740.967
"11788","215","15","5",10410.425
"11789","216","15","6",19363.74
"11790","219","15","9",35796.404
"11791","220","15","10",32417.459
"11792","221","15","11",27715.436
"11793","223","15","13",13787.195
"11794","225","15","16",7970.342
"11795","14","1","15",21988.005
"11796","29","2","15",20126.828
"11797","44","3","15",24813.45
"11798","51","4","7",33203.422
"11799","52","4","8",42796.439
"11800","59","4","15",11868.043
"11801","66","5","7",31881.864
"11802","67","5","8",41474.881
"11803","74","5","15",10546.485
"11804","89","6","15",19696.175
"11805","134","9","15",36047.169
"11806","149","10","15",32653.992
"11807","164","11","15",27771.714
"11808","187","13","7",35282.18
"11809","188","13","8",44875.197
"11810","194","13","15",13946.801
"11811","94","7","4",33052.04
"11812","95","7","5",31721.498
"11813","102","7","13",35098.268
"11814","109","8","4",42645.782
"11815","110","8","5",41315.24
"11816","117","8","13",44692.01
"11817","214","15","4",11740.967
"11818","215","15","5",10410.425
"11819","223","15","13",13787.195
"11820","94","7","4",33052.04
"11821","95","7","5",31721.498
"11822","102","7","13",35098.268
"11823","109","8","4",42645.782
"11824","110","8","5",41315.24
"11825","117","8","13",44692.01
"11826","214","15","4",11740.967
"11827","215","15","5",10410.425
"11828","223","15","13",13787.195
"11829","46","4","1",12589.482
"11830","55","4","11",18242.275
"11831","61","5","1",13424.031
"11832","70","5","11",19076.824
"11833","91","7","1",43115.563
"11834","100","7","11",48768.356
"11835","106","8","1",52709.305
"11836","115","8","11",58362.098
"11837","181","13","1",13903.246
"11838","191","13","11",19556.039
"11839","211","15","1",22062.643
"11840","221","15","11",27715.436
"11841","226","16","1",16570.068
"11842","236","16","11",22222.861
"11843","46","4","1",12589.482
"11844","55","4","11",18242.275
"11845","61","5","1",13424.031
"11846","70","5","11",19076.824
"11847","91","7","1",43115.563
"11848","100","7","11",48768.356
"11849","106","8","1",52709.305
"11850","115","8","11",58362.098
"11851","181","13","1",13903.246
"11852","191","13","11",19556.039
"11853","211","15","1",22062.643
"11854","221","15","11",27715.436
"11855","226","16","1",16570.068
"11856","236","16","11",22222.861
"11857","46","4","1",12589.482
"11858","55","4","11",18242.275
"11859","61","5","1",13424.031
"11860","70","5","11",19076.824
"11861","91","7","1",43115.563
"11862","100","7","11",48768.356
"11863","106","8","1",52709.305
"11864","115","8","11",58362.098
"11865","181","13","1",13903.246
"11866","191","13","11",19556.039
"11867","211","15","1",22062.643
"11868","221","15","11",27715.436
"11869","226","16","1",16570.068
"11870","236","16","11",22222.861
"11871","3","1","4",12235.1
"11872","4","1","5",13145.34
"11873","6","1","7",42923.151
"11874","7","1","8",52516.168
"11875","12","1","13",13679.575
"11876","14","1","15",21988.005
"11877","15","1","16",16384.843
"11878","154","11","4",18018.809
"11879","155","11","5",18929.049
"11880","157","11","7",48706.86
"11881","158","11","8",58299.877
"11882","162","11","13",19463.284
"11883","164","11","15",27771.714
"11884","165","11","16",22168.552
"11885","46","4","1",12589.482
"11886","55","4","11",18242.275
"11887","61","5","1",13424.031
"11888","70","5","11",19076.824
"11889","91","7","1",43115.563
"11890","100","7","11",48768.356
"11891","106","8","1",52709.305
"11892","115","8","11",58362.098
"11893","181","13","1",13903.246
"11894","191","13","11",19556.039
"11895","211","15","1",22062.643
"11896","221","15","11",27715.436
"11897","226","16","1",16570.068
"11898","236","16","11",22222.861
"11899","4","1","5",13145.34
"11900","19","2","5",11284.163
"11901","34","3","5",15970.785
"11902","64","5","4",1587.535
"11903","72","5","13",3633.763
"11904","80","6","5",10853.51
"11905","94","7","4",33052.04
"11906","102","7","13",35098.268
"11907","109","8","4",42645.782
"11908","117","8","13",44692.01
"11909","125","9","5",27204.504
"11910","140","10","5",23811.327
"11911","155","11","5",18929.049
"11912","170","12","5",25647.711
"11913","214","15","4",11740.967
"11914","223","15","13",13787.195
"11915","46","4","1",12589.482
"11916","55","4","11",18242.275
"11917","61","5","1",13424.031
"11918","70","5","11",19076.824
"11919","91","7","1",43115.563
"11920","100","7","11",48768.356
"11921","106","8","1",52709.305
"11922","115","8","11",58362.098
"11923","181","13","1",13903.246
"11924","191","13","11",19556.039
"11925","211","15","1",22062.643
"11926","221","15","11",27715.436
"11927","226","16","1",16570.068
"11928","236","16","11",22222.861
"11929","3","1","4",12235.1
"11930","4","1","5",13145.34
"11931","18","2","4",10373.923
"11932","19","2","5",11284.163
"11933","33","3","4",15060.545
"11934","34","3","5",15970.785
"11935","79","6","4",9943.27
"11936","80","6","5",10853.51
"11937","124","9","4",26294.264
"11938","125","9","5",27204.504
"11939","139","10","4",22901.087
"11940","140","10","5",23811.327
"11941","154","11","4",18018.809
"11942","155","11","5",18929.049
"11943","169","12","4",24737.471
"11944","170","12","5",25647.711
"11945","199","14","4",17210.186
"11946","4","1","5",13145.34
"11947","19","2","5",11284.163
"11948","34","3","5",15970.785
"11949","80","6","5",10853.51
"11950","125","9","5",27204.504
"11951","140","10","5",23811.327
"11952","155","11","5",18929.049
"11953","170","12","5",25647.711
"11954","61","5","1",13424.031
"11955","62","5","2",10791.239
"11956","63","5","3",16054.306
"11957","65","5","6",10725.128
"11958","68","5","9",27157.792
"11959","69","5","10",23778.847
"11960","70","5","11",19076.824
"11961","71","5","12",25673.049
"11962","3","1","4",12235.1
"11963","4","1","5",13145.34
"11964","18","2","4",10373.923
"11965","19","2","5",11284.163
"11966","33","3","4",15060.545
"11967","34","3","5",15970.785
"11968","79","6","4",9943.27
"11969","80","6","5",10853.51
"11970","124","9","4",26294.264
"11971","125","9","5",27204.504
"11972","139","10","4",22901.087
"11973","140","10","5",23811.327
"11974","154","11","4",18018.809
"11975","155","11","5",18929.049
"11976","169","12","4",24737.471
"11977","170","12","5",25647.711
"11978","199","14","4",17210.186
"11979","94","7","4",33052.04
"11980","95","7","5",31721.498
"11981","102","7","13",35098.268
"11982","109","8","4",42645.782
"11983","110","8","5",41315.24
"11984","117","8","13",44692.01
"11985","214","15","4",11740.967
"11986","215","15","5",10410.425
"11987","223","15","13",13787.195
"11988","51","4","7",33203.422
"11989","52","4","8",42796.439
"11990","59","4","15",11868.043
"11991","66","5","7",31881.864
"11992","67","5","8",41474.881
"11993","74","5","15",10546.485
"11994","187","13","7",35282.18
"11995","188","13","8",44875.197
"11996","194","13","15",13946.801
"11997","4","1","5",13145.34
"11998","19","2","5",11284.163
"11999","34","3","5",15970.785
"12000","80","6","5",10853.51
"12001","125","9","5",27204.504
"12002","140","10","5",23811.327
"12003","155","11","5",18929.049
"12004","170","12","5",25647.711
"12005","61","5","1",13424.031
"12006","62","5","2",10791.239
"12007","63","5","3",16054.306
"12008","65","5","6",10725.128
"12009","68","5","9",27157.792
"12010","69","5","10",23778.847
"12011","70","5","11",19076.824
"12012","71","5","12",25673.049
"12013","46","4","1",12589.482
"12014","55","4","11",18242.275
"12015","61","5","1",13424.031
"12016","70","5","11",19076.824
"12017","91","7","1",43115.563
"12018","100","7","11",48768.356
"12019","106","8","1",52709.305
"12020","115","8","11",58362.098
"12021","181","13","1",13903.246
"12022","191","13","11",19556.039
"12023","211","15","1",22062.643
"12024","221","15","11",27715.436
"12025","226","16","1",16570.068
"12026","236","16","11",22222.861
"12027","94","7","4",33052.04
"12028","95","7","5",31721.498
"12029","102","7","13",35098.268
"12030","109","8","4",42645.782
"12031","110","8","5",41315.24
"12032","117","8","13",44692.01
"12033","211","15","1",22062.643
"12034","212","15","2",19429.851
"12035","213","15","3",24692.918
"12036","214","15","4",11740.967
"12037","215","15","5",10410.425
"12038","216","15","6",19363.74
"12039","219","15","9",35796.404
"12040","220","15","10",32417.459
"12041","221","15","11",27715.436
"12042","223","15","13",13787.195
"12043","225","15","16",7970.342
"12044","14","1","15",21988.005
"12045","29","2","15",20126.828
"12046","44","3","15",24813.45
"12047","51","4","7",33203.422
"12048","52","4","8",42796.439
"12049","59","4","15",11868.043
"12050","66","5","7",31881.864
"12051","67","5","8",41474.881
"12052","74","5","15",10546.485
"12053","89","6","15",19696.175
"12054","134","9","15",36047.169
"12055","149","10","15",32653.992
"12056","164","11","15",27771.714
"12057","187","13","7",35282.18
"12058","188","13","8",44875.197
"12059","194","13","15",13946.801
"12060","3","1","4",12235.1
"12061","4","1","5",13145.34
"12062","6","1","7",42923.151
"12063","7","1","8",52516.168
"12064","12","1","13",13679.575
"12065","14","1","15",21988.005
"12066","15","1","16",16384.843
"12067","154","11","4",18018.809
"12068","155","11","5",18929.049
"12069","157","11","7",48706.86
"12070","158","11","8",58299.877
"12071","162","11","13",19463.284
"12072","164","11","15",27771.714
"12073","165","11","16",22168.552
"12074","46","4","1",12589.482
"12075","55","4","11",18242.275
"12076","61","5","1",13424.031
"12077","70","5","11",19076.824
"12078","91","7","1",43115.563
"12079","100","7","11",48768.356
"12080","106","8","1",52709.305
"12081","115","8","11",58362.098
"12082","181","13","1",13903.246
"12083","191","13","11",19556.039
"12084","211","15","1",22062.643
"12085","221","15","11",27715.436
"12086","226","16","1",16570.068
"12087","236","16","11",22222.861
"12088","46","4","1",12589.482
"12089","55","4","11",18242.275
"12090","61","5","1",13424.031
"12091","70","5","11",19076.824
"12092","91","7","1",43115.563
"12093","100","7","11",48768.356
"12094","106","8","1",52709.305
"12095","115","8","11",58362.098
"12096","181","13","1",13903.246
"12097","191","13","11",19556.039
"12098","211","15","1",22062.643
"12099","221","15","11",27715.436
"12100","226","16","1",16570.068
"12101","236","16","11",22222.861
"12102","178","12","14",16395.999
"12103","207","14","12",16402.038
"12104","11","1","12",18491.663
"12105","26","2","12",15980.438
"12106","41","3","12",15242.894
"12107","56","4","12",24838.5
"12108","71","5","12",25673.049
"12109","86","6","12",15720.201
"12110","192","13","12",26152.264
"12111","166","12","1",18172.826
"12112","167","12","2",15680.052
"12113","168","12","3",15040.772
"12114","169","12","4",24737.471
"12115","170","12","5",25647.711
"12116","171","12","6",15510.204
"12117","177","12","13",26181.946
"12118","11","1","12",18491.663
"12119","26","2","12",15980.438
"12120","41","3","12",15242.894
"12121","56","4","12",24838.5
"12122","71","5","12",25673.049
"12123","86","6","12",15720.201
"12124","192","13","12",26152.264
"12125","166","12","1",18172.826
"12126","167","12","2",15680.052
"12127","168","12","3",15040.772
"12128","169","12","4",24737.471
"12129","170","12","5",25647.711
"12130","171","12","6",15510.204
"12131","177","12","13",26181.946
"12132","133","9","14",20949.708
"12133","204","14","9",21138.452
"12134","166","12","1",18172.826
"12135","167","12","2",15680.052
"12136","168","12","3",15040.772
"12137","169","12","4",24737.471
"12138","170","12","5",25647.711
"12139","171","12","6",15510.204
"12140","177","12","13",26181.946
"12141","11","1","12",18491.663
"12142","26","2","12",15980.438
"12143","41","3","12",15242.894
"12144","56","4","12",24838.5
"12145","71","5","12",25673.049
"12146","86","6","12",15720.201
"12147","192","13","12",26152.264
"12148","166","12","1",18172.826
"12149","167","12","2",15680.052
"12150","168","12","3",15040.772
"12151","169","12","4",24737.471
"12152","170","12","5",25647.711
"12153","171","12","6",15510.204
"12154","177","12","13",26181.946
"12155","10","1","11",6217.075
"12156","55","4","11",18242.275
"12157","70","5","11",19076.824
"12158","100","7","11",48768.356
"12159","115","8","11",58362.098
"12160","191","13","11",19556.039
"12161","221","15","11",27715.436
"12162","236","16","11",22222.861
"12163","204","14","9",21138.452
"12164","205","14","10",16422.403
"12165","13","1","14",15954.095
"12166","124","9","4",26294.264
"12167","125","9","5",27204.504
"12168","127","9","7",56982.315
"12169","128","9","8",66575.332
"12170","132","9","13",27738.739
"12171","134","9","15",36047.169
"12172","135","9","16",30444.007
"12173","139","10","4",22901.087
"12174","140","10","5",23811.327
"12175","142","10","7",53589.138
"12176","143","10","8",63182.155
"12177","147","10","13",24345.562
"12178","149","10","15",32653.992
"12179","150","10","16",27050.83
"12180","169","12","4",24737.471
"12181","170","12","5",25647.711
"12182","177","12","13",26181.946
"12183","13","1","14",15954.095
"12184","124","9","4",26294.264
"12185","125","9","5",27204.504
"12186","127","9","7",56982.315
"12187","128","9","8",66575.332
"12188","132","9","13",27738.739
"12189","134","9","15",36047.169
"12190","135","9","16",30444.007
"12191","139","10","4",22901.087
"12192","140","10","5",23811.327
"12193","142","10","7",53589.138
"12194","143","10","8",63182.155
"12195","147","10","13",24345.562
"12196","149","10","15",32653.992
"12197","150","10","16",27050.83
"12198","169","12","4",24737.471
"12199","170","12","5",25647.711
"12200","177","12","13",26181.946
"12201","130","9","11",15824.791
"12202","145","10","11",13810.776
"12203","176","12","11",17775.278
"12204","58","4","14",17054.15
"12205","193","13","14",18367.914
"12206","199","14","4",17210.186
"12207","208","14","13",18654.661
"12208","172","12","7",54043.439
"12209","173","12","8",63636.456
"12210","179","12","15",33244.14
"12211","180","12","16",27760.989
"12212","101","7","12",53784.739
"12213","116","8","12",63378.481
"12214","172","12","7",54043.439
"12215","173","12","8",63636.456
"12216","179","12","15",33244.14
"12217","180","12","16",27760.989
"12218","101","7","12",53784.739
"12219","116","8","12",63378.481
"12220","222","15","12",33314.129
"12221","237","16","12",27845.949
"12222","222","15","12",33314.129
"12223","237","16","12",27845.949
"12224","222","15","12",33314.129
"12225","237","16","12",27845.949
"12226","222","15","12",33314.129
"12227","237","16","12",27845.949
"12228","133","9","14",20949.708
"12229","204","14","9",21138.452
"12230","133","9","14",20949.708
"12231","204","14","9",21138.452
"12232","133","9","14",20949.708
"12233","204","14","9",21138.452
"12234","222","15","12",33314.129
"12235","237","16","12",27845.949
"12236","222","15","12",33314.129
"12237","237","16","12",27845.949
"12238","222","15","12",33314.129
"12239","237","16","12",27845.949
"12240","222","15","12",33314.129
"12241","237","16","12",27845.949
"12242","205","14","10",16422.403
"12243","148","10","14",16397.203
"12244","205","14","10",16422.403
"12245","148","10","14",16397.203
"12246","204","14","9",21138.452
"12247","205","14","10",16422.403
"12248","133","9","14",20949.708
"12249","148","10","14",16397.203
"12250","130","9","11",15824.791
"12251","145","10","11",13810.776
"12252","176","12","11",17775.278
"12253","38","3","9",14898.8
"12254","159","11","9",15878.082
"12255","160","11","10",13848.91
"12256","161","11","12",17827.327
"12257","138","10","3",12155.134
"12258","39","3","10",12188.539
"12259","39","3","10",12188.539
"12260","138","10","3",12155.134
"12261","38","3","9",14898.8
"12262","13","1","14",15954.095
"12263","28","2","14",12036.762
"12264","88","6","14",11606.109
"12265","196","14","1",16070.221
"12266","197","14","2",11953.243
"12267","201","14","6",11490.306
"12268","8","1","9",18541.36
"12269","39","3","10",12188.539
"12270","121","9","1",18499.42
"12271","123","9","3",14922.104
"12272","138","10","3",12155.134
"12273","8","1","9",18541.36
