fid,cat,from_cat,to_cat,cost
"33912","87","6","13",829.586
"33913","89","6","15",1029.61
"33914","90","6","16",810.108
"33915","124","9","4",1566.921
"33916","125","9","5",1655.154
"33917","127","9","7",3033.573
"33918","128","9","8",3646.765
"33919","132","9","13",1758.165
"33920","134","9","15",1958.189
"33921","135","9","16",1738.687
"33922","139","10","4",1498.736
"33923","140","10","5",1586.969
"33924","142","10","7",2965.388
"33925","143","10","8",3578.58
"33926","147","10","13",1689.98
"33927","149","10","15",1890.004
"33928","150","10","16",1670.502
"33929","154","11","4",1214.706
"33930","155","11","5",1302.939
"33931","157","11","7",2681.358
"33932","158","11","8",3294.55
"33933","162","11","13",1405.95
"33934","164","11","15",1605.974
"33935","165","11","16",1386.472
"33936","169","12","4",1618.734
"33937","170","12","5",1706.967
"33938","172","12","7",3085.386
"33939","173","12","8",3698.578
"33940","177","12","13",1809.978
"33941","179","12","15",2010.002
"33942","180","12","16",1790.5
"33943","6","1","7",2301.657
"33944","7","1","8",2914.849
"33945","14","1","15",1226.273
"33946","15","1","16",1006.771
"33947","21","2","7",2185.677
"33948","22","2","8",2798.869
"33949","29","2","15",1110.293
"33950","30","2","16",890.791
"33951","36","3","7",2440.868
"33952","37","3","8",3054.06
"33953","44","3","15",1365.484
"33954","45","3","16",1145.982
"33955","81","6","7",2104.994
"33956","82","6","8",2718.186
"33957","89","6","15",1029.61
"33958","90","6","16",810.108
"33959","127","9","7",3033.573
"33960","128","9","8",3646.765
"33961","134","9","15",1958.189
"33962","135","9","16",1738.687
"33963","142","10","7",2965.388
"33964","143","10","8",3578.58
"33965","149","10","15",1890.004
"33966","150","10","16",1670.502
"33967","157","11","7",2681.358
"33968","158","11","8",3294.55
"33969","164","11","15",1605.974
"33970","165","11","16",1386.472
"33971","172","12","7",3085.386
"33972","173","12","8",3698.578
"33973","179","12","15",2010.002
"33974","180","12","16",1790.5
"33975","103","7","14",2245.061
"33976","118","8","14",2858.288
"33977","202","14","7",2246.403
"33978","203","14","8",2859.595
"33979","46","4","1",836.151
"33980","47","4","2",682.921
"33981","48","4","3",964.333
"33982","50","4","6",628.327
"33983","53","4","9",1564.419
"33984","54","4","10",1496.234
"33985","55","4","11",1206.06
"33986","56","4","12",1617.951
"33987","61","5","1",922.565
"33988","62","5","2",769.335
"33989","63","5","3",1050.747
"33990","65","5","6",714.741
"33991","68","5","9",1650.833
"33992","69","5","10",1582.648
"33993","70","5","11",1292.474
"33994","71","5","12",1704.365
"33995","91","7","1",2303.628
"33996","92","7","2",2150.398
"33997","93","7","3",2431.81
"33998","96","7","6",2095.804
"33999","98","7","9",3031.896
"34000","99","7","10",2963.711
"34001","100","7","11",2673.537
"34002","101","7","12",3085.428
"34003","106","8","1",2916.855
"34004","107","8","2",2763.625
"34005","108","8","3",3045.037
"34006","111","8","6",2709.031
"34007","113","8","9",3645.123
"34008","114","8","10",3576.938
"34009","115","8","11",3286.764
"34010","116","8","12",3698.655
"34011","181","13","1",1035.299
"34012","182","13","2",882.069
"34013","183","13","3",1163.481
"34014","186","13","6",827.475
"34015","189","13","9",1763.567
"34016","190","13","10",1695.382
"34017","191","13","11",1405.208
"34018","192","13","12",1817.099
"34019","211","15","1",1228.574
"34020","212","15","2",1075.344
"34021","213","15","3",1356.756
"34022","216","15","6",1020.75
"34023","219","15","9",1956.842
"34024","220","15","10",1888.657
"34025","221","15","11",1598.483
"34026","222","15","12",2010.374
"34027","226","16","1",1008.648
"34028","227","16","2",855.418
"34029","228","16","3",1136.83
"34030","231","16","6",800.824
"34031","234","16","9",1736.916
"34032","235","16","10",1668.731
"34033","236","16","11",1378.557
"34034","237","16","12",1790.448
"34035","91","7","1",2303.628
"34036","92","7","2",2150.398
"34037","93","7","3",2431.81
"34038","96","7","6",2095.804
"34039","98","7","9",3031.896
"34040","99","7","10",2963.711
"34041","100","7","11",2673.537
"34042","101","7","12",3085.428
"34043","106","8","1",2916.855
"34044","107","8","2",2763.625
"34045","108","8","3",3045.037
"34046","111","8","6",2709.031
"34047","113","8","9",3645.123
"34048","114","8","10",3576.938
"34049","115","8","11",3286.764
"34050","116","8","12",3698.655
"34051","211","15","1",1228.574
"34052","212","15","2",1075.344
"34053","213","15","3",1356.756
"34054","216","15","6",1020.75
"34055","219","15","9",1956.842
"34056","220","15","10",1888.657
"34057","221","15","11",1598.483
"34058","222","15","12",2010.374
"34059","226","16","1",1008.648
"34060","227","16","2",855.418
"34061","228","16","3",1136.83
"34062","231","16","6",800.824
"34063","234","16","9",1736.916
"34064","235","16","10",1668.731
"34065","236","16","11",1378.557
"34066","237","16","12",1790.448
"34067","91","7","1",2303.628
"34068","92","7","2",2150.398
"34069","93","7","3",2431.81
"34070","96","7","6",2095.804
"34071","98","7","9",3031.896
"34072","99","7","10",2963.711
"34073","100","7","11",2673.537
"34074","101","7","12",3085.428
"34075","106","8","1",2916.855
"34076","107","8","2",2763.625
"34077","108","8","3",3045.037
"34078","111","8","6",2709.031
"34079","113","8","9",3645.123
"34080","114","8","10",3576.938
"34081","115","8","11",3286.764
"34082","116","8","12",3698.655
"34083","211","15","1",1228.574
"34084","212","15","2",1075.344
"34085","213","15","3",1356.756
"34086","216","15","6",1020.75
"34087","219","15","9",1956.842
"34088","220","15","10",1888.657
"34089","221","15","11",1598.483
"34090","222","15","12",2010.374
"34091","226","16","1",1008.648
"34092","227","16","2",855.418
"34093","228","16","3",1136.83
"34094","231","16","6",800.824
"34095","234","16","9",1736.916
"34096","235","16","10",1668.731
"34097","236","16","11",1378.557
"34098","237","16","12",1790.448
"34099","58","4","14",1205.77
"34100","73","5","14",1282.466
"34101","193","13","14",1422.755
"34102","199","14","4",1204.237
"34103","200","14","5",1279.235
"34104","208","14","13",1418.424
"34105","91","7","1",2303.628
"34106","92","7","2",2150.398
"34107","93","7","3",2431.81
"34108","96","7","6",2095.804
"34109","98","7","9",3031.896
"34110","99","7","10",2963.711
"34111","100","7","11",2673.537
"34112","101","7","12",3085.428
"34113","106","8","1",2916.855
"34114","107","8","2",2763.625
"34115","108","8","3",3045.037
"34116","111","8","6",2709.031
"34117","113","8","9",3645.123
"34118","114","8","10",3576.938
"34119","115","8","11",3286.764
"34120","116","8","12",3698.655
"34121","211","15","1",1228.574
"34122","212","15","2",1075.344
"34123","213","15","3",1356.756
"34124","216","15","6",1020.75
"34125","219","15","9",1956.842
"34126","220","15","10",1888.657
"34127","221","15","11",1598.483
"34128","222","15","12",2010.374
"34129","226","16","1",1008.648
"34130","227","16","2",855.418
"34131","228","16","3",1136.83
"34132","231","16","6",800.824
"34133","234","16","9",1736.916
"34134","235","16","10",1668.731
"34135","236","16","11",1378.557
"34136","237","16","12",1790.448
"34137","91","7","1",2303.628
"34138","92","7","2",2150.398
"34139","93","7","3",2431.81
"34140","96","7","6",2095.804
"34141","98","7","9",3031.896
"34142","99","7","10",2963.711
"34143","100","7","11",2673.537
"34144","101","7","12",3085.428
"34145","106","8","1",2916.855
"34146","107","8","2",2763.625
"34147","108","8","3",3045.037
"34148","111","8","6",2709.031
"34149","113","8","9",3645.123
"34150","114","8","10",3576.938
"34151","115","8","11",3286.764
"34152","116","8","12",3698.655
"34153","211","15","1",1228.574
"34154","212","15","2",1075.344
"34155","213","15","3",1356.756
"34156","216","15","6",1020.75
"34157","219","15","9",1956.842
"34158","220","15","10",1888.657
"34159","221","15","11",1598.483
"34160","222","15","12",2010.374
"34161","226","16","1",1008.648
"34162","227","16","2",855.418
"34163","228","16","3",1136.83
"34164","231","16","6",800.824
"34165","234","16","9",1736.916
"34166","235","16","10",1668.731
"34167","236","16","11",1378.557
"34168","237","16","12",1790.448
"34169","6","1","7",2301.657
"34170","7","1","8",2914.849
"34171","14","1","15",1226.273
"34172","21","2","7",2185.677
"34173","22","2","8",2798.869
"34174","29","2","15",1110.293
"34175","36","3","7",2440.868
"34176","37","3","8",3054.06
"34177","44","3","15",1365.484
"34178","51","4","7",1814.338
"34179","52","4","8",2427.53
"34180","59","4","15",738.954
"34181","66","5","7",1891.034
"34182","67","5","8",2504.226
"34183","74","5","15",815.65
"34184","81","6","7",2104.994
"34185","82","6","8",2718.186
"34186","89","6","15",1029.61
"34187","127","9","7",3033.573
"34188","128","9","8",3646.765
"34189","134","9","15",1958.189
"34190","142","10","7",2965.388
"34191","143","10","8",3578.58
"34192","149","10","15",1890.004
"34193","157","11","7",2681.358
"34194","158","11","8",3294.55
"34195","164","11","15",1605.974
"34196","172","12","7",3085.386
"34197","173","12","8",3698.578
"34198","179","12","15",2010.002
"34199","187","13","7",2031.323
"34200","188","13","8",2644.515
"34201","194","13","15",955.939
"34202","232","16","7",1603.502
"34203","233","16","8",2216.694
"34204","240","16","15",528.118
"34205","94","7","4",1814.802
"34206","95","7","5",1889.8
"34207","102","7","13",2028.989
"34208","109","8","4",2428.029
"34209","110","8","5",2503.027
"34210","117","8","13",2642.216
"34211","214","15","4",739.748
"34212","215","15","5",814.746
"34213","223","15","13",953.935
"34214","6","1","7",2301.657
"34215","7","1","8",2914.849
"34216","14","1","15",1226.273
"34217","21","2","7",2185.677
"34218","22","2","8",2798.869
"34219","29","2","15",1110.293
"34220","36","3","7",2440.868
"34221","37","3","8",3054.06
"34222","44","3","15",1365.484
"34223","51","4","7",1814.338
"34224","52","4","8",2427.53
"34225","59","4","15",738.954
"34226","66","5","7",1891.034
"34227","67","5","8",2504.226
"34228","74","5","15",815.65
"34229","81","6","7",2104.994
"34230","82","6","8",2718.186
"34231","89","6","15",1029.61
"34232","127","9","7",3033.573
"34233","128","9","8",3646.765
"34234","134","9","15",1958.189
"34235","142","10","7",2965.388
"34236","143","10","8",3578.58
"34237","149","10","15",1890.004
"34238","157","11","7",2681.358
"34239","158","11","8",3294.55
"34240","164","11","15",1605.974
"34241","172","12","7",3085.386
"34242","173","12","8",3698.578
"34243","179","12","15",2010.002
"34244","187","13","7",2031.323
"34245","188","13","8",2644.515
"34246","194","13","15",955.939
"34247","232","16","7",1603.502
"34248","233","16","8",2216.694
"34249","240","16","15",528.118
"34250","91","7","1",2303.628
"34251","92","7","2",2150.398
"34252","93","7","3",2431.81
"34253","94","7","4",1814.802
"34254","95","7","5",1889.8
"34255","96","7","6",2095.804
"34256","98","7","9",3031.896
"34257","99","7","10",2963.711
"34258","100","7","11",2673.537
"34259","101","7","12",3085.428
"34260","102","7","13",2028.989
"34261","105","7","16",1601.568
"34262","106","8","1",2916.855
"34263","107","8","2",2763.625
"34264","108","8","3",3045.037
"34265","109","8","4",2428.029
"34266","110","8","5",2503.027
"34267","111","8","6",2709.031
"34268","113","8","9",3645.123
"34269","114","8","10",3576.938
"34270","115","8","11",3286.764
"34271","116","8","12",3698.655
"34272","117","8","13",2642.216
"34273","120","8","16",2214.795
"34274","211","15","1",1228.574
"34275","212","15","2",1075.344
"34276","213","15","3",1356.756
"34277","214","15","4",739.748
"34278","215","15","5",814.746
"34279","216","15","6",1020.75
"34280","219","15","9",1956.842
"34281","220","15","10",1888.657
"34282","221","15","11",1598.483
"34283","222","15","12",2010.374
"34284","223","15","13",953.935
"34285","225","15","16",526.514
"34286","91","7","1",2303.628
"34287","92","7","2",2150.398
"34288","93","7","3",2431.81
"34289","96","7","6",2095.804
"34290","98","7","9",3031.896
"34291","99","7","10",2963.711
"34292","100","7","11",2673.537
"34293","101","7","12",3085.428
"34294","105","7","16",1601.568
"34295","106","8","1",2916.855
"34296","107","8","2",2763.625
"34297","108","8","3",3045.037
"34298","111","8","6",2709.031
"34299","113","8","9",3645.123
"34300","114","8","10",3576.938
"34301","115","8","11",3286.764
"34302","116","8","12",3698.655
"34303","120","8","16",2214.795
"34304","211","15","1",1228.574
"34305","212","15","2",1075.344
"34306","213","15","3",1356.756
"34307","216","15","6",1020.75
"34308","219","15","9",1956.842
"34309","220","15","10",1888.657
"34310","221","15","11",1598.483
"34311","222","15","12",2010.374
"34312","225","15","16",526.514
"34313","91","7","1",2303.628
"34314","92","7","2",2150.398
"34315","93","7","3",2431.81
"34316","96","7","6",2095.804
"34317","98","7","9",3031.896
"34318","99","7","10",2963.711
"34319","100","7","11",2673.537
"34320","101","7","12",3085.428
"34321","105","7","16",1601.568
"34322","106","8","1",2916.855
"34323","107","8","2",2763.625
"34324","108","8","3",3045.037
"34325","111","8","6",2709.031
"34326","113","8","9",3645.123
"34327","114","8","10",3576.938
"34328","115","8","11",3286.764
"34329","116","8","12",3698.655
"34330","120","8","16",2214.795
"34331","211","15","1",1228.574
"34332","212","15","2",1075.344
"34333","213","15","3",1356.756
"34334","216","15","6",1020.75
"34335","219","15","9",1956.842
"34336","220","15","10",1888.657
"34337","221","15","11",1598.483
"34338","222","15","12",2010.374
"34339","225","15","16",526.514
"34340","6","1","7",2301.657
"34341","7","1","8",2914.849
"34342","21","2","7",2185.677
"34343","22","2","8",2798.869
"34344","36","3","7",2440.868
"34345","37","3","8",3054.06
"34346","51","4","7",1814.338
"34347","52","4","8",2427.53
"34348","66","5","7",1891.034
"34349","67","5","8",2504.226
"34350","81","6","7",2104.994
"34351","82","6","8",2718.186
"34352","127","9","7",3033.573
"34353","128","9","8",3646.765
"34354","142","10","7",2965.388
"34355","143","10","8",3578.58
"34356","157","11","7",2681.358
"34357","158","11","8",3294.55
"34358","172","12","7",3085.386
"34359","173","12","8",3698.578
"34360","187","13","7",2031.323
"34361","188","13","8",2644.515
"34362","232","16","7",1603.502
"34363","233","16","8",2216.694
"34364","91","7","1",2303.628
"34365","92","7","2",2150.398
"34366","93","7","3",2431.81
"34367","94","7","4",1814.802
"34368","95","7","5",1889.8
"34369","96","7","6",2095.804
"34370","98","7","9",3031.896
"34371","99","7","10",2963.711
"34372","100","7","11",2673.537
"34373","101","7","12",3085.428
"34374","102","7","13",2028.989
"34375","105","7","16",1601.568
"34376","106","8","1",2916.855
"34377","107","8","2",2763.625
"34378","108","8","3",3045.037
"34379","109","8","4",2428.029
"34380","110","8","5",2503.027
"34381","111","8","6",2709.031
"34382","113","8","9",3645.123
"34383","114","8","10",3576.938
"34384","115","8","11",3286.764
"34385","116","8","12",3698.655
"34386","117","8","13",2642.216
"34387","120","8","16",2214.795
"34388","6","1","7",2301.657
"34389","7","1","8",2914.849
"34390","21","2","7",2185.677
"34391","22","2","8",2798.869
"34392","36","3","7",2440.868
"34393","37","3","8",3054.06
"34394","51","4","7",1814.338
"34395","52","4","8",2427.53
"34396","66","5","7",1891.034
"34397","67","5","8",2504.226
"34398","81","6","7",2104.994
"34399","82","6","8",2718.186
"34400","127","9","7",3033.573
"34401","128","9","8",3646.765
"34402","142","10","7",2965.388
"34403","143","10","8",3578.58
"34404","157","11","7",2681.358
"34405","158","11","8",3294.55
"34406","172","12","7",3085.386
"34407","173","12","8",3698.578
"34408","187","13","7",2031.323
"34409","188","13","8",2644.515
"34410","232","16","7",1603.502
"34411","233","16","8",2216.694
"34412","91","7","1",2303.628
"34413","92","7","2",2150.398
"34414","93","7","3",2431.81
"34415","94","7","4",1814.802
"34416","95","7","5",1889.8
"34417","96","7","6",2095.804
"34418","98","7","9",3031.896
"34419","99","7","10",2963.711
"34420","100","7","11",2673.537
"34421","101","7","12",3085.428
"34422","102","7","13",2028.989
"34423","105","7","16",1601.568
"34424","106","8","1",2916.855
"34425","107","8","2",2763.625
"34426","108","8","3",3045.037
"34427","109","8","4",2428.029
"34428","110","8","5",2503.027
"34429","111","8","6",2709.031
"34430","113","8","9",3645.123
"34431","114","8","10",3576.938
"34432","115","8","11",3286.764
"34433","116","8","12",3698.655
"34434","117","8","13",2642.216
"34435","120","8","16",2214.795
"34436","103","7","14",2245.061
"34437","118","8","14",2858.288
"34438","202","14","7",2246.403
"34439","203","14","8",2859.595
"34440","103","7","14",2245.061
"34441","118","8","14",2858.288
"34442","224","15","14",1170.017
"34443","6","1","7",2301.657
"34444","7","1","8",2914.849
"34445","21","2","7",2185.677
"34446","22","2","8",2798.869
"34447","36","3","7",2440.868
"34448","37","3","8",3054.06
"34449","51","4","7",1814.338
"34450","52","4","8",2427.53
"34451","66","5","7",1891.034
"34452","67","5","8",2504.226
"34453","81","6","7",2104.994
"34454","82","6","8",2718.186
"34455","127","9","7",3033.573
"34456","128","9","8",3646.765
"34457","142","10","7",2965.388
"34458","143","10","8",3578.58
"34459","157","11","7",2681.358
"34460","158","11","8",3294.55
"34461","172","12","7",3085.386
"34462","173","12","8",3698.578
"34463","187","13","7",2031.323
"34464","188","13","8",2644.515
"34465","232","16","7",1603.502
"34466","233","16","8",2216.694
"34467","91","7","1",2303.628
"34468","92","7","2",2150.398
"34469","93","7","3",2431.81
"34470","94","7","4",1814.802
"34471","95","7","5",1889.8
"34472","96","7","6",2095.804
"34473","98","7","9",3031.896
"34474","99","7","10",2963.711
"34475","100","7","11",2673.537
"34476","101","7","12",3085.428
"34477","102","7","13",2028.989
"34478","105","7","16",1601.568
"34479","106","8","1",2916.855
"34480","107","8","2",2763.625
"34481","108","8","3",3045.037
"34482","109","8","4",2428.029
"34483","110","8","5",2503.027
"34484","111","8","6",2709.031
"34485","113","8","9",3645.123
"34486","114","8","10",3576.938
"34487","115","8","11",3286.764
"34488","116","8","12",3698.655
"34489","117","8","13",2642.216
"34490","120","8","16",2214.795
"34491","6","1","7",2301.657
"34492","7","1","8",2914.849
"34493","21","2","7",2185.677
"34494","22","2","8",2798.869
"34495","36","3","7",2440.868
"34496","37","3","8",3054.06
"34497","51","4","7",1814.338
"34498","52","4","8",2427.53
"34499","66","5","7",1891.034
"34500","67","5","8",2504.226
"34501","81","6","7",2104.994
"34502","82","6","8",2718.186
"34503","127","9","7",3033.573
"34504","128","9","8",3646.765
"34505","142","10","7",2965.388
"34506","143","10","8",3578.58
"34507","157","11","7",2681.358
"34508","158","11","8",3294.55
"34509","172","12","7",3085.386
"34510","173","12","8",3698.578
"34511","187","13","7",2031.323
"34512","188","13","8",2644.515
"34513","217","15","7",1458.404
"34514","218","15","8",2071.596
"34515","232","16","7",1603.502
"34516","233","16","8",2216.694
"34517","91","7","1",2303.628
"34518","92","7","2",2150.398
"34519","93","7","3",2431.81
"34520","94","7","4",1814.802
"34521","95","7","5",1889.8
"34522","96","7","6",2095.804
"34523","98","7","9",3031.896
"34524","99","7","10",2963.711
"34525","100","7","11",2673.537
"34526","101","7","12",3085.428
"34527","102","7","13",2028.989
"34528","104","7","15",1458.074
"34529","105","7","16",1601.568
"34530","106","8","1",2916.855
"34531","107","8","2",2763.625
"34532","108","8","3",3045.037
"34533","109","8","4",2428.029
"34534","110","8","5",2503.027
"34535","111","8","6",2709.031
"34536","113","8","9",3645.123
"34537","114","8","10",3576.938
"34538","115","8","11",3286.764
"34539","116","8","12",3698.655
"34540","117","8","13",2642.216
"34541","119","8","15",2071.301
"34542","120","8","16",2214.795
"34543","217","15","7",1458.404
"34544","218","15","8",2071.596
"34545","104","7","15",1458.074
"34546","119","8","15",2071.301
"34547","103","7","14",2245.061
"34548","118","8","14",2858.288
"34549","202","14","7",2246.403
"34550","203","14","8",2859.595
"34551","103","7","14",2245.061
"34552","118","8","14",2858.288
"34553","202","14","7",2246.403
"34554","203","14","8",2859.595
"34555","6","1","7",2301.657
"34556","7","1","8",2914.849
"34557","21","2","7",2185.677
"34558","22","2","8",2798.869
"34559","36","3","7",2440.868
"34560","37","3","8",3054.06
"34561","51","4","7",1814.338
"34562","52","4","8",2427.53
"34563","66","5","7",1891.034
"34564","67","5","8",2504.226
"34565","81","6","7",2104.994
"34566","82","6","8",2718.186
"34567","127","9","7",3033.573
"34568","128","9","8",3646.765
"34569","142","10","7",2965.388
"34570","143","10","8",3578.58
"34571","157","11","7",2681.358
"34572","158","11","8",3294.55
"34573","172","12","7",3085.386
"34574","173","12","8",3698.578
"34575","187","13","7",2031.323
"34576","188","13","8",2644.515
"34577","217","15","7",1458.404
"34578","218","15","8",2071.596
"34579","232","16","7",1603.502
"34580","233","16","8",2216.694
"34581","91","7","1",2303.628
"34582","92","7","2",2150.398
"34583","93","7","3",2431.81
"34584","94","7","4",1814.802
"34585","95","7","5",1889.8
"34586","96","7","6",2095.804
"34587","98","7","9",3031.896
"34588","99","7","10",2963.711
"34589","100","7","11",2673.537
"34590","101","7","12",3085.428
"34591","102","7","13",2028.989
"34592","104","7","15",1458.074
"34593","105","7","16",1601.568
"34594","106","8","1",2916.855
"34595","107","8","2",2763.625
"34596","108","8","3",3045.037
"34597","109","8","4",2428.029
"34598","110","8","5",2503.027
"34599","111","8","6",2709.031
"34600","113","8","9",3645.123
"34601","114","8","10",3576.938
"34602","115","8","11",3286.764
"34603","116","8","12",3698.655
"34604","117","8","13",2642.216
"34605","119","8","15",2071.301
"34606","120","8","16",2214.795
"34607","6","1","7",2301.657
"34608","7","1","8",2914.849
"34609","21","2","7",2185.677
"34610","22","2","8",2798.869
"34611","36","3","7",2440.868
"34612","37","3","8",3054.06
"34613","51","4","7",1814.338
"34614","52","4","8",2427.53
"34615","66","5","7",1891.034
"34616","67","5","8",2504.226
"34617","81","6","7",2104.994
"34618","82","6","8",2718.186
"34619","127","9","7",3033.573
"34620","128","9","8",3646.765
"34621","142","10","7",2965.388
"34622","143","10","8",3578.58
"34623","157","11","7",2681.358
"34624","158","11","8",3294.55
"34625","172","12","7",3085.386
"34626","173","12","8",3698.578
"34627","187","13","7",2031.323
"34628","188","13","8",2644.515
"34629","217","15","7",1458.404
"34630","218","15","8",2071.596
"34631","232","16","7",1603.502
"34632","233","16","8",2216.694
"34633","91","7","1",2303.628
"34634","92","7","2",2150.398
"34635","93","7","3",2431.81
"34636","94","7","4",1814.802
"34637","95","7","5",1889.8
"34638","96","7","6",2095.804
"34639","98","7","9",3031.896
"34640","99","7","10",2963.711
"34641","100","7","11",2673.537
"34642","101","7","12",3085.428
"34643","102","7","13",2028.989
"34644","104","7","15",1458.074
"34645","105","7","16",1601.568
"34646","106","8","1",2916.855
"34647","107","8","2",2763.625
"34648","108","8","3",3045.037
"34649","109","8","4",2428.029
"34650","110","8","5",2503.027
"34651","111","8","6",2709.031
"34652","113","8","9",3645.123
"34653","114","8","10",3576.938
"34654","115","8","11",3286.764
"34655","116","8","12",3698.655
"34656","117","8","13",2642.216
"34657","119","8","15",2071.301
"34658","120","8","16",2214.795
"34659","103","7","14",2245.061
"34660","118","8","14",2858.288
"34661","202","14","7",2246.403
"34662","203","14","8",2859.595
"34663","103","7","14",2245.061
"34664","118","8","14",2858.288
"34665","202","14","7",2246.403
"34666","203","14","8",2859.595
"34667","103","7","14",2245.061
"34668","118","8","14",2858.288
"34669","202","14","7",2246.403
"34670","203","14","8",2859.595
"34671","103","7","14",2245.061
"34672","118","8","14",2858.288
"34673","202","14","7",2246.403
"34674","203","14","8",2859.595
"34675","6","1","7",2301.657
"34676","7","1","8",2914.849
"34677","21","2","7",2185.677
"34678","22","2","8",2798.869
"34679","36","3","7",2440.868
"34680","37","3","8",3054.06
"34681","51","4","7",1814.338
"34682","52","4","8",2427.53
"34683","66","5","7",1891.034
"34684","67","5","8",2504.226
"34685","81","6","7",2104.994
"34686","82","6","8",2718.186
"34687","127","9","7",3033.573
"34688","128","9","8",3646.765
"34689","142","10","7",2965.388
"34690","143","10","8",3578.58
"34691","157","11","7",2681.358
"34692","158","11","8",3294.55
"34693","172","12","7",3085.386
"34694","173","12","8",3698.578
"34695","187","13","7",2031.323
"34696","188","13","8",2644.515
"34697","217","15","7",1458.404
"34698","218","15","8",2071.596
"34699","232","16","7",1603.502
"34700","233","16","8",2216.694
"34701","91","7","1",2303.628
"34702","92","7","2",2150.398
"34703","93","7","3",2431.81
"34704","94","7","4",1814.802
"34705","95","7","5",1889.8
"34706","96","7","6",2095.804
"34707","98","7","9",3031.896
"34708","99","7","10",2963.711
"34709","100","7","11",2673.537
"34710","101","7","12",3085.428
"34711","102","7","13",2028.989
"34712","104","7","15",1458.074
"34713","105","7","16",1601.568
"34714","106","8","1",2916.855
"34715","107","8","2",2763.625
"34716","108","8","3",3045.037
"34717","109","8","4",2428.029
"34718","110","8","5",2503.027
"34719","111","8","6",2709.031
"34720","113","8","9",3645.123
"34721","114","8","10",3576.938
"34722","115","8","11",3286.764
"34723","116","8","12",3698.655
"34724","117","8","13",2642.216
"34725","119","8","15",2071.301
"34726","120","8","16",2214.795
"34727","6","1","7",2301.657
"34728","7","1","8",2914.849
"34729","21","2","7",2185.677
"34730","22","2","8",2798.869
"34731","36","3","7",2440.868
"34732","37","3","8",3054.06
"34733","51","4","7",1814.338
"34734","52","4","8",2427.53
"34735","66","5","7",1891.034
"34736","67","5","8",2504.226
"34737","81","6","7",2104.994
"34738","82","6","8",2718.186
"34739","127","9","7",3033.573
"34740","128","9","8",3646.765
"34741","142","10","7",2965.388
"34742","143","10","8",3578.58
"34743","157","11","7",2681.358
"34744","158","11","8",3294.55
"34745","172","12","7",3085.386
"34746","173","12","8",3698.578
"34747","187","13","7",2031.323
"34748","188","13","8",2644.515
"34749","217","15","7",1458.404
"34750","218","15","8",2071.596
"34751","232","16","7",1603.502
"34752","233","16","8",2216.694
"34753","91","7","1",2303.628
"34754","92","7","2",2150.398
"34755","93","7","3",2431.81
"34756","94","7","4",1814.802
"34757","95","7","5",1889.8
"34758","96","7","6",2095.804
"34759","98","7","9",3031.896
"34760","99","7","10",2963.711
"34761","100","7","11",2673.537
"34762","101","7","12",3085.428
"34763","102","7","13",2028.989
"34764","104","7","15",1458.074
"34765","105","7","16",1601.568
"34766","106","8","1",2916.855
"34767","107","8","2",2763.625
"34768","108","8","3",3045.037
"34769","109","8","4",2428.029
"34770","110","8","5",2503.027
"34771","111","8","6",2709.031
"34772","113","8","9",3645.123
"34773","114","8","10",3576.938
"34774","115","8","11",3286.764
"34775","116","8","12",3698.655
"34776","117","8","13",2642.216
"34777","119","8","15",2071.301
"34778","120","8","16",2214.795
"34779","103","7","14",2245.061
"34780","118","8","14",2858.288
"34781","202","14","7",2246.403
"34782","203","14","8",2859.595
"34783","103","7","14",2245.061
"34784","118","8","14",2858.288
"34785","202","14","7",2246.403
"34786","203","14","8",2859.595
"34787","6","1","7",2301.657
"34788","7","1","8",2914.849
"34789","21","2","7",2185.677
"34790","22","2","8",2798.869
"34791","36","3","7",2440.868
"34792","37","3","8",3054.06
"34793","51","4","7",1814.338
"34794","52","4","8",2427.53
"34795","66","5","7",1891.034
"34796","67","5","8",2504.226
"34797","81","6","7",2104.994
"34798","82","6","8",2718.186
"34799","127","9","7",3033.573
"34800","128","9","8",3646.765
"34801","142","10","7",2965.388
"34802","143","10","8",3578.58
"34803","157","11","7",2681.358
"34804","158","11","8",3294.55
"34805","172","12","7",3085.386
"34806","173","12","8",3698.578
"34807","187","13","7",2031.323
"34808","188","13","8",2644.515
"34809","217","15","7",1458.404
"34810","218","15","8",2071.596
"34811","232","16","7",1603.502
"34812","233","16","8",2216.694
"34813","91","7","1",2303.628
"34814","92","7","2",2150.398
"34815","93","7","3",2431.81
"34816","94","7","4",1814.802
"34817","95","7","5",1889.8
"34818","96","7","6",2095.804
"34819","98","7","9",3031.896
"34820","99","7","10",2963.711
"34821","100","7","11",2673.537
"34822","101","7","12",3085.428
"34823","102","7","13",2028.989
"34824","104","7","15",1458.074
"34825","105","7","16",1601.568
"34826","106","8","1",2916.855
"34827","107","8","2",2763.625
"34828","108","8","3",3045.037
"34829","109","8","4",2428.029
"34830","110","8","5",2503.027
"34831","111","8","6",2709.031
"34832","113","8","9",3645.123
"34833","114","8","10",3576.938
"34834","115","8","11",3286.764
"34835","116","8","12",3698.655
"34836","117","8","13",2642.216
"34837","119","8","15",2071.301
"34838","120","8","16",2214.795
"34839","6","1","7",2301.657
"34840","7","1","8",2914.849
"34841","21","2","7",2185.677
"34842","22","2","8",2798.869
"34843","36","3","7",2440.868
"34844","37","3","8",3054.06
"34845","51","4","7",1814.338
